db,id,duplicate_id,citation,response,site,study,exp,lat,lon,elevation,mat,map,ecosystem_type,vegetation_type,experiment_type,community_type,dominant_species,growth_form,age,disturbance_type,treatment,npk,w_t1,c_c,c_t,d_t,d_t2,n_c,n_t,p_c,p_t,k_c,k_t,i_c,i_t,i_t2,s_c,s_t,w_t2,w_t3,start_year,duration,treatment_duration,fumigation_type,start_treatment,end_treatment,sampling_year,sampling_depth,aggregation_level,x_c,x_t,x_units,sd_c,sd_t,se_c,se_t,rep_c,rep_t,sampling_date
antwerp,p55653,p55653,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_100,_0000,384,384,0,0,0,20,0,0,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3.7,4.4,t_ha,0.223606798,0.447213595,0.1,0.2,5,5,2007
antwerp,p55673,p55673,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_100,_0000,384,384,0,0,0,20,0,0,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3,2.5,t_ha,0.223606798,0.223606798,0.1,0.1,5,5,2007
antwerp,p55694,p55694,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_100,_0000,384,384,0,0,0,20,0,0,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,10.1,9.5,t_ha,0.447213595,0.447213595,0.2,0.2,5,5,2007
antwerp,p55650,p55650,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,20,0,35,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3.7,3.7,t_ha,0.223606798,0.894427191,0.1,0.4,5,5,2007
antwerp,p55670,p55670,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,20,0,35,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3,3.1,t_ha,0.223606798,0.223606798,0.1,0.1,5,5,2007
antwerp,p55691,p55691,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,20,0,35,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,10.1,10.8,t_ha,0.447213595,0.223606798,0.2,0.1,5,5,2007
antwerp,p55648,p55648,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_100,_0000,384,384,0,0,0,40,0,0,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3.7,4,t_ha,0.223606798,0.223606798,0.1,0.1,5,5,2007
antwerp,p55674,p55674,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_100,_0000,384,384,0,0,0,40,0,0,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3,2.6,t_ha,0.223606798,0.223606798,0.1,0.1,5,5,2007
antwerp,p55695,p55695,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_100,_0000,384,384,0,0,0,40,0,0,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,10.1,10.5,t_ha,0.447213595,0.894427191,0.2,0.4,5,5,2007
antwerp,p55651,p55651,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,40,0,35,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3.7,3.9,t_ha,0.223606798,0.223606798,0.1,0.1,5,5,2007
antwerp,p55671,p55671,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,40,0,35,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,3,3,t_ha,0.223606798,0.223606798,0.1,0.1,5,5,2007
antwerp,p55692,p55692,scott_et_al_2015,soil_total_n,hawke,hawke,hawke_f,-40.18,175.5,NA,NA,NA,cropland,NA,pot,transplanted,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,40,0,35,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,NA,NA,NA,1,NA,NA,10.1,11.1,t_ha,0.447213595,0.894427191,0.2,0.4,5,5,2007
hebei,h1287,dup913,shaver_et_al_2001,agb,toolik_acidic,toolik_acidic_1981,toolik_acidic_1981_f,68.63,-149.63,760,-10,320,tundra,NA,NA,NA,NA,NA,NA,NA,f,_100,_0000,343,343,0,0,NA,10,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.0852713,422.4806202,g_m2,62.01550388,93.3456944,31.00775194,46.6728472,4,4,1983
hebei,h1288,dup913,shaver_et_al_2001,agb,toolik_acidic,toolik_acidic_1981,toolik_acidic_1981_f,68.63,-149.63,760,-10,320,tundra,NA,NA,NA,NA,NA,NA,NA,f,_100,_0000,345,345,0,0,NA,10,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.0697674,352.7131783,g_m2,46.5116279,85.62295362,23.25581395,42.81147681,4,4,1984
hebei,h1289,dup913,shaver_et_al_2001,agb,toolik_acidic,toolik_acidic_1981,toolik_acidic_1981_f,68.63,-149.63,760,-10,320,tundra,NA,NA,NA,NA,NA,NA,NA,f,_100,_0000,346,346,0,0,NA,10,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.1937984,527.1460326,g_m2,38.75968992,100.7751938,19.37984496,50.3875969,4,4,1985
hebei,h1290,dup913,shaver_et_al_2001,agb,toolik_acidic,toolik_acidic_1981,toolik_acidic_1981_f,68.63,-149.63,760,-10,320,tundra,NA,NA,NA,NA,NA,NA,NA,f,_100,_0000,347,347,0,0,NA,10,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.3333333,798.4496124,g_m2,54.2635659,201.5503876,27.13178295,100.7751938,4,4,1986
sichuan,s876,dup913,shaver_et_al_2001,agb,toolik_acidic,toolik_acidic_1981,toolik_acidic_1981_f,68.63,-149.63,760,-10,320,tundra,NA,NA,NA,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,15,NA,NA,NA,NA,15,NA,community,316.498,797.062,NA,47.138,183.802,23.569,91.901,4,4,NA
sichuan,s3622,dup989,soudzilovskaia_et_al_2005,agb,teberda,teberda,teberda_fnp,43.45,41.7,2800,1.2,1400,tundra,NA,field,natural,vascular_plants_and_lichens,NA,NA,NA,f,_110,_0000,373,373,0,0,0,9,0,2.5,0,0,0,0,0,NA,NA,0,0,1999,4,NA,0,NA,NA,4,NA,NA,382.734,374.1005,g_m2,155,12,78,29,4,4,2002
antwerp,p67486,dup989,soudzilovskaia_et_al_2005,agb,teberda,teberda,teberda_fnp,43.45,41.7,2800,1.2,1400,tundra,NA,field,natural,vascular_plants_and_lichens,NA,NA,NA,f,_110,_0000,373,373,0,0,0,9,0,2.5,0,0,0,0,0,NA,NA,0,0,1999,4,NA,0,NA,NA,4,NA,NA,372,370,g_m2,160,58,80,29,4,4,2002
sichuan,s944,dup994,soudzilovskaia_et_al_2005,agb_group,teberda,teberda,teberda_fnp,43.45,41.7,2800,1.2,1400,tundra,NA,field,natural,vascular_plants,NA,NA,NA,f,_110,_0000,373,373,0,0,0,9,0,2.5,0,0,0,0,0,NA,NA,0,0,1999,4,NA,0,NA,NA,4,NA,NA,123.741,330.935,g_m2,23.022,57.554,11.511,28.777,4,4,2002
sichuan,s947,dup995,soudzilovskaia_et_al_2005,agb_group,teberda,teberda,teberda_fnp,43.45,41.7,2800,1.2,1400,tundra,NA,field,natural,lichens,NA,NA,NA,f,_110,_0000,373,373,0,0,0,9,0,2.5,0,0,0,0,0,NA,NA,0,0,1999,4,NA,0,NA,NA,4,NA,NA,258.993,43.1655,g_m2,155.396,11.5108,77.698,5.7554,4,4,2002
antwerp,p56288,dup994,soudzilovskaia_et_al_2005,agb_group,teberda,teberda,teberda_fnp,43.45,41.7,2800,1.2,1400,tundra,NA,field,natural,vascular_plants,NA,NA,NA,f,_110,_0000,373,373,0,0,0,9,0,2.5,0,0,0,0,0,NA,NA,0,0,1999,4,NA,0,NA,NA,4,NA,NA,118,329,g_m2,32,58,16,29,4,4,2002
antwerp,p56293,dup995,soudzilovskaia_et_al_2005,agb_group,teberda,teberda,teberda_fnp,43.45,41.7,2800,1.2,1400,tundra,NA,field,natural,lichens,NA,NA,NA,f,_110,_0000,373,373,0,0,0,9,0,2.5,0,0,0,0,0,NA,NA,0,0,1999,4,NA,0,NA,NA,4,NA,NA,254,41,g_m2,160,2,80,1,4,4,2002
sichuan,s3065,s3065,stroia_et_al_2011,soil_total_c,42.67_1,42.67_1,42.67_1_fnp,42.67,1,NA,12.7,1200,grassland,NA,NA,NA,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,19,0,5,NA,NA,0,0,0,NA,NA,0,0,NA,6,NA,NA,NA,NA,6,5,NA,55.6,57.2,NA,7.4,5.8,3.7,2.9,4,4,NA
sichuan,s2916,s2916,su_et_al_2006,soil_total_c,38.9_100.35,38.9_100.35,38.9_100.35_f,38.9,100.35,NA,7.6,120,cropland,NA,NA,NA,NA,NA,NA,NA,f,_100,_0000,NA,NA,0,0,NA,12,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,23,NA,NA,NA,NA,23,20,NA,10.08,10.34,NA,0.46,0.85,0.265581124,0.490747729,3,3,NA
sichuan,s2917,s2917,su_et_al_2006,soil_total_c,38.9_100.35,38.9_100.35,38.9_100.35_f,38.9,100.35,NA,7.6,120,cropland,NA,NA,NA,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,NA,12,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,23,NA,NA,NA,NA,23,20,NA,10.08,10.12,NA,0.46,0.67,0.265581124,0.38682468,3,3,NA
antwerp,p58895,p58895,su_et_al_2012,agb,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,69.14285714,73.14285714,g_m2,41.14230096,91.42890681,14.546,32.325,8,8,NA
antwerp,p58898,p58898,su_et_al_2012,agb,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,65.71428571,51.42857143,g_m2,50.28660585,59.42808232,17.779,21.011,8,8,NA
antwerp,p58901,p58901,su_et_al_2012,agb,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,28.57142857,24.57142857,g_m2,22.8565196,18.28578136,8.081,6.465,8,8,NA
antwerp,p58904,p58904,su_et_al_2012,agb,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,10.28571429,9.142857143,g_m2,9.141476467,9.141476467,3.232,3.232,8,8,NA
antwerp,p58896,p58896,su_et_al_2012,agb,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,69.14285714,95.42857143,g_m2,41.14230096,105.1439499,14.546,37.174,8,8,NA
antwerp,p58899,p58899,su_et_al_2012,agb,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,65.71428571,44,g_m2,50.28660585,45.71303919,17.779,16.162,8,8,NA
antwerp,p58902,p58902,su_et_al_2012,agb,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,28.57142857,9.714285714,g_m2,22.8565196,18.28578136,8.081,6.465,8,8,NA
antwerp,p58905,p58905,su_et_al_2012,agb,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,10.28571429,5.714285714,g_m2,9.141476467,9.141476467,3.232,3.232,8,8,NA
antwerp,p58897,p58897,su_et_al_2012,agb,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,69.14285714,120,g_m2,41.14230096,128.0004695,14.546,45.255,8,8,NA
antwerp,p58900,p58900,su_et_al_2012,agb,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,65.71428571,14.28571429,g_m2,50.28660585,13.71504313,17.779,4.849,8,8,NA
antwerp,p58903,p58903,su_et_al_2012,agb,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,28.57142857,6.285714286,g_m2,22.8565196,13.71504313,8.081,4.849,8,8,NA
antwerp,p58906,p58906,su_et_al_2012,agb,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,10.28571429,3.428571429,g_m2,9.141476467,9.141476467,3.232,3.232,8,8,NA
antwerp,p58916,p58916,su_et_al_2012,soil_nh4,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.133333333,2.066666667,mg_kg,1.600889753,1.066317026,0.566,0.377,8,8,NA
antwerp,p58922,p58922,su_et_al_2012,soil_nh4,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.266666667,3.6,mg_kg,4.265268104,7.998791909,1.508,2.828,8,8,NA
antwerp,p58917,p58917,su_et_al_2012,soil_nh4,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.133333333,4,mg_kg,1.600889753,4.799840831,0.566,1.697,8,8,NA
antwerp,p58923,p58923,su_et_al_2012,soil_nh4,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.266666667,4.733333333,mg_kg,4.265268104,5.866157857,1.508,2.074,8,8,NA
antwerp,p58918,p58918,su_et_al_2012,soil_nh4,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.133333333,6.8,mg_kg,1.600889753,1.066317026,0.566,0.377,8,8,NA
antwerp,p58924,p58924,su_et_al_2012,soil_nh4,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.266666667,10.2,mg_kg,4.265268104,11.73231571,1.508,4.148,8,8,NA
antwerp,p58925,p58925,su_et_al_2012,soil_no3,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.290322581,4.677419355,mg_kg,1.289762769,5.161879503,0.456,1.825,8,8,NA
antwerp,p58926,p58926,su_et_al_2012,soil_no3,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.290322581,9.838709677,mg_kg,1.289762769,7.74140504,0.456,2.737,8,8,NA
antwerp,p58931,p58931,su_et_al_2012,soil_no3,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.77,5.97,mg_kg,1.360473447,6.400730583,0.481,2.263,8,8,NA
antwerp,p58927,p58927,su_et_al_2012,soil_no3,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.290322581,24.83870968,mg_kg,1.289762769,5.161879503,0.456,1.825,8,8,NA
antwerp,p58932,p58932,su_et_al_2012,soil_no3,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,1.77,12.4,mg_kg,1.360473447,10.40012654,0.481,3.677,8,8,NA
antwerp,p58907,p58907,su_et_al_2012,soil_total_n,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,0.138,0.246,g_kg,0.096166522,1.841306058,0.034,0.651,8,8,NA
antwerp,p58913,p58913,su_et_al_2012,soil_total_n,jingtai,jingtai,jingtai_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,0.154,0.304,g_kg,0.183847763,0.367695526,0.065,0.13,8,8,NA
antwerp,p58908,p58908,su_et_al_2012,soil_total_n,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,0.138,0.412,g_kg,0.096166522,0.582655988,0.034,0.206,8,8,NA
antwerp,p58914,p58914,su_et_al_2012,soil_total_n,jingtai,jingtai,jingtai_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,0.154,0.508,g_kg,0.183847763,0.582655988,0.065,0.206,8,8,NA
antwerp,p58909,p58909,su_et_al_2012,soil_total_n,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,0.138,0.546,g_kg,0.096166522,0.127279221,0.034,0.045,8,8,NA
antwerp,p58915,p58915,su_et_al_2012,soil_total_n,jingtai,jingtai,jingtai_f3,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,NA,NA,0,0,0,14,0,5,0,0,0,0,0,NA,NA,0,0,2007,NA,NA,0,NA,NA,NA,NA,NA,0.154,0.642,g_kg,0.183847763,0.769332178,0.065,0.272,8,8,NA
hebei,h996,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,1,NA,0,NA,NA,1,NA,NA,65.07772021,67.56476684,g_m2,12.89645528,22.27569549,4.559585492,7.875647668,8,8,2007
antwerp,p56333,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,1,NA,0,NA,NA,1,NA,NA,65.5,70,g_m2y,11.3137085,16.97056275,4,6,8,8,2007
antwerp,p56336,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,1,NA,0,NA,NA,1,NA,NA,65.5,121,g_m2y,11.3137085,48.08326112,4,17,8,8,2007
hebei,h997,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,386,386,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,2,NA,0,NA,NA,2,NA,NA,72.5388601,65.07772021,g_m2,30.48253067,18.75848041,10.77720207,6.632124352,8,8,2008
antwerp,p56339,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,386,386,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,2,NA,0,NA,NA,2,NA,NA,68,44,g_m2y,31.11269837,19.79898987,11,7,8,8,2008
hebei,h998,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,387,387,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,3,NA,0,NA,NA,3,NA,NA,96.58031088,44.35233161,g_m2,39.86177088,14.06886031,14.09326425,4.974093264,8,8,2009
antwerp,p56342,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,387,387,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,3,NA,0,NA,NA,3,NA,NA,29.5,23,g_m2y,11.3137085,22.627417,4,8,8,8,2009
hebei,h999,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,390,390,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,4,NA,0,NA,NA,4,NA,NA,120.6217617,13.67875648,g_m2,46.89620103,5.862025129,16.58031088,2.07253886,8,8,2010
antwerp,p56345,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,390,390,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,4,NA,0,NA,NA,4,NA,NA,10,10,g_m2y,5.656854249,2.828427125,2,1,8,8,2010
antwerp,p56348,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,390,390,0,0,0,3.5,0,5,0,0,0,0,0,NA,NA,0,0,2007,4,NA,0,NA,NA,4,NA,NA,10,2.6,g_m2y,5.656854249,5.656854249,2,2,8,8,2010
antwerp,p56334,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,1,NA,0,NA,NA,1,NA,NA,65.5,77,g_m2y,11.3137085,25.45584412,4,9,8,8,2007
hebei,h1000,dup356,su_et_al_2013,agb,cuiliugou,cuiliugou,cuiliugou_f2,37.42,104.58,1339,10,180,grassland,desert_steppe,field,natural,NA,NA,NA,NA,f,_110,_0000,384,384,0,0,0,7,0,5,0,0,0,0,0,NA,NA,0,0,2007,1,NA,0,NA,NA,1,NA,NA,65.07772021,28.60103627,g_m2,12.89645528,14.06886031,4.559585492,4.974093264,8,8,2007
