Idref,Functional.Group,FunctGr.symbol,PFT.group,Species,Family,Site,N.Treat,P.Treat,Treatm,Date,Replicate,low_breakpoint,high_breakpoint,avgTleaf,theta,Amax,QY,Rl,Rd.apparent,Rd.actual,satPAR,PSsat,Jsat,Vcsat,Vosat,Gssat,Cisat,PARactual100,PS100,J100,Vc100,Vo100,Gs100,Ci100,PARactualdark,Rdark,LI_ratio,Positive.Rlight.actual,Positive.Rdark,Rlight.Asat,Rdark.Asat,Amax.mb,Asat.mb,Jsat.mb,Vcsat.mb,Vosat.mb,A100.mb,J100.mb,Vc100.mb,Vo100.mb,Rlight.mb,Rdark.mb,Amax.Nb,Asat.Nb,Rlight.Nb,Rdark.Nb,Amax.Pb,Asat.Pb,Rlight.Pb,Rdark.Pb,Nmass,Pmass,N.P,Narea,Parea,LMA,FMA,DMC,Glucose.mb,Fructose.mb,Sucrose.mb,TotalSugars.mb,Starch.mb,TNC.mb,logPm,logNm,logLMA,logRd.m,logAsat.m
566,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,RED,hi N,hi P,HNHP,11/11/09,4,20,60,23.53,0.7,17.62,0.05,-0.78,-0.77,-0.78,1799.25,15.97,95.48,19.13,4.74,0.45,290.5,100,3.38,21.76,4.59,0.85,0.29,364,0,-1.2,0.67,0.78,1.2,0.049,0.075,212.9,193.06,1153.98,231.2,57.3,490,374,592,39,9.48,14.55,8.24,7.47,0.37,0.56,136.19,123.5,6.06,9.31,25.84,1.56,16.53,2.138091207,0.129345168,82.74,241.99,0.34,NA,NA,NA,NA,NA,NA,0.193124598,1.412292509,1.917715517,1.162862993,2.285692302
567,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,RED,hi N,hi P,HNHP,11/11/09,5,20,60,23.38,0.7,11.05,0.07,-1.47,-1.45,-1.47,1799.25,9.44,58.48,12.15,2.47,0.81,356.5,101,4.17,29.19,6.19,1.11,0.61,374,0,-1.61,0.95,1.47,1.61,0.156,0.17,149.38,127.58,790.4,164.17,33.43,622,552,769,174,19.87,21.74,11.06,9.45,1.47,1.61,85.86,73.33,11.42,12.5,13.51,1.74,7.76,0.999391585,0.128730495,73.99,206.32,0.36,NA,NA,NA,NA,NA,NA,0.240549248,1.130655349,1.869173027,1.33725954,2.105782598
568,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,RED,hi N,hi P,HNHP,11/11/09,6,20,60,23.37,0.7,20.56,0.06,-1.29,-1.26,-1.29,1799.25,18.42,113.82,22.63,5.83,0.38,278,100,4.36,29.42,6.21,1.14,0.32,362,0,-1.69,0.77,1.29,1.69,0.07,0.092,243.1,217.88,1346.02,267.57,68.93,582,506,718,133,15.23,20.01,8.49,7.61,0.53,0.7,110.95,99.44,6.95,9.13,28.62,2.19,13.06,2.420365349,0.185275009,84.56,252.4,0.34,NA,NA,NA,NA,NA,NA,0.340444115,1.456669629,1.927164974,1.301247089,2.338217367
569,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,YELLOW,low N,low P,LNLP,12/11/09,1,20,60,24.11,0.7,6.36,0.05,0.05,0.06,0.05,1799.25,6.44,34.69,7.15,1.52,0.3,347,101,3.54,18.4,3.86,0.73,0.24,364,0,-0.42,-0.12,-0.05,0.42,-0.007,0.066,36.67,37.13,199.96,41.24,8.75,227,23,251,465,-0.27,2.44,6.32,6.4,-0.05,0.42,31.69,32.09,-0.23,2.11,5.8,1.16,5.02,1.006656158,0.200723999,173.47,390.39,0.44,NA,NA,NA,NA,NA,NA,0.064457989,0.763427994,2.239224378,0.387389826,1.569724949
570,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,YELLOW,low N,low P,LNLP,12/11/09,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24,1.39,6.66,1.190027051,0.178737193,128.75,NA,0.39,NA,NA,NA,NA,NA,NA,0.1430148,0.965671971,2.109747238,NA,NA
571,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,YELLOW,low N,low P,LNLP,12/11/09,3,20,60,23.72,0.7,7.45,0.05,-0.38,-0.37,-0.38,1799.75,6.87,39.6,8.13,1.77,0.29,341.5,101,3.38,19.59,4.14,0.76,0.26,366,0,-0.69,0.57,0.38,0.69,0.055,0.1,45.08,41.56,239.65,49.2,10.72,228,54,287,486,2.28,4.17,7.54,6.95,0.38,0.7,59.76,55.09,3.02,5.53,5.98,0.75,7.93,0.988131525,0.124666639,165.25,402.13,0.41,NA,NA,NA,NA,NA,NA,-0.124938737,0.776701184,2.218141468,0.620136055,1.618675539
572,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,YELLOW,low N,low P,LNLP,11/11/09,4,20,60,25.24,0.7,4.35,0.03,-0.17,-0.17,-0.17,1800.25,4.25,24.23,4.96,1.09,0.33,362.75,98,1.89,10.91,2.28,0.45,0.26,376.5,0,-0.72,0.24,0.17,0.72,0.04,0.168,16.12,15.75,89.79,18.4,4.05,647,557,741,21,0.63,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.85,643.51,0.42,NA,NA,NA,NA,NA,NA,NA,NA,2.431122422,0.423245874,1.197280558
573,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,YELLOW,low N,low P,LNLP,11/11/09,5,20,60,25.48,0.7,7.63,0.04,-0.11,-0.11,-0.11,1800,7.33,41.52,8.43,1.96,0.29,341.25,98,2.7,15.06,3.13,0.63,0.23,369.5,0,-0.65,0.18,0.11,0.65,0.016,0.088,40.36,38.78,219.55,44.55,10.34,110,778,158,401,0.6,3.42,6.81,6.54,0.1,0.58,50.77,48.78,0.76,4.31,5.93,0.79,7.46,1.121764424,0.150349351,189.12,416,0.45,NA,NA,NA,NA,NA,NA,-0.102372909,0.773054693,2.276737459,0.534026106,1.588607805
574,Broadleaved tree,BLT,woody,Pittosporum phillyraeoides,Pittosporaceae,YELLOW,low N,low P,LNLP,11/11/09,6,20,60,25.2,0.7,10.16,0.05,-0.53,-0.51,-0.53,1800,9.33,54.96,11.15,2.59,0.34,339.75,98,3.28,20.29,4.23,0.84,0.3,372,0,-0.81,0.66,0.53,0.81,0.057,0.087,62.1,57.01,335.98,68.16,15.84,223,78,299,516,3.23,4.97,7.52,6.91,0.39,0.6,57.54,52.83,2.99,4.6,8.26,1.08,7.65,1.350398207,0.176544413,163.58,394.74,0.41,NA,NA,NA,NA,NA,NA,0.033423755,0.916980047,2.213730204,0.696356389,1.755951041
575,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,BLUE,low N,hi P,LNHP,19/05/2010,1,20,60,23.79,0.7,7.55,0.06,0.31,0.36,0.31,1807,7.68,41.7,8.39,2.04,0.19,312,98.5,4.04,19.97,4.16,0.84,0.19,349,0,-0.25,-0.53,NA,0.25,NA,0.032,214.35,217.92,1183.56,238.09,57.8,54,676,61,342,NA,7.07,13.55,13.77,NA,0.45,79.06,80.38,NA,2.61,15.82,2.71,5.84,0.557409007,0.095518119,35.23,179.27,0.2,NA,NA,NA,NA,NA,NA,0.432969291,1.199206479,1.546912643,0.849419414,2.33829709
576,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,BLUE,low N,hi P,LNHP,19/05/2010,2,20,60,23.65,0.7,9.23,0.06,-0.31,-0.29,-0.31,1810,8.75,50.22,10.23,2.33,0.29,325,100,3.49,20.22,4.22,0.83,0.2,356,0,-0.31,1.02,0.31,0.31,0.036,0.035,236.85,224.65,1289.19,262.53,59.77,782,650,39,318,8,7.95,15.36,14.57,0.52,0.52,76.78,72.83,2.59,2.58,15.42,3.08,5,0.600742752,0.12016316,38.95,186.94,0.21,NA,NA,NA,NA,NA,NA,0.488550717,1.188084374,1.590507462,0.900367129,2.351506423
577,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,BLUE,low N,hi P,LNHP,19/05/2010,3,20,60,25.26,0.7,8.6,0.05,-0.29,-0.25,-0.29,1799,8.37,48.7,9.83,2.34,0.32,332.33,100,3.09,18.23,3.77,0.78,0.22,361,0,-0.44,0.68,0.29,0.44,0.034,0.053,135.24,131.72,766.28,154.68,36.88,551,412,621,107,4.52,6.96,11.9,11.59,0.4,0.61,48.9,47.62,1.64,2.52,11.36,2.77,4.11,0.722070367,0.175784921,63.56,211.95,0.3,NA,NA,NA,NA,NA,NA,0.442479769,1.055378331,1.803183889,0.84260924,2.119651722
578,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,BLUE,low N,hi P,LNHP,19/05/2010,4,20,60,25.73,0.7,8.33,0.05,0.45,0.47,0.45,1800.67,8.57,45.85,9.23,2.23,0.39,340,101,3.91,18.67,3.86,0.81,0.4,370,0.1,-0.59,-0.8,NA,0.59,NA,0.068,121.55,125.01,669.04,134.71,32.55,626,389,599,89,NA,8.56,12.36,12.71,NA,0.87,41.12,42.29,NA,2.9,9.84,2.96,3.33,0.674120399,0.202565878,68.53,212.94,0.32,NA,NA,NA,NA,NA,NA,0.471291711,0.992995098,1.835880732,0.932473765,2.096944755
579,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,BLUE,low N,hi P,LNHP,26/05/2010,5,20,60,24.38,0.7,10.39,0.05,-0.13,-0.1,-0.13,1799.25,9.94,55.62,11.35,2.56,0.48,342.5,101,3.78,20.77,4.34,0.85,0.32,369,0,-0.34,0.68,0.13,0.34,0.013,0.034,278.53,266.47,1491.13,304.25,68.53,14,669,58,333,3.52,9.09,19.52,18.67,0.25,0.64,59.09,56.53,0.75,1.93,14.27,4.71,3.03,0.532348146,0.17581808,37.3,177.81,0.21,NA,NA,NA,NA,NA,NA,0.673020907,1.154423973,1.571708832,0.958563883,2.425648322
580,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,BLUE,low N,hi P,LNHP,26/05/2010,6,20,60,25.46,0.7,7.19,0.06,-0.1,-0.06,-0.1,1801,6.96,39.71,8.01,1.91,0.39,346.33,101,3.59,19.96,4.12,0.87,0.29,363,0.1,-0.51,0.2,0.1,0.51,0.014,0.073,159.43,154.4,880.69,177.74,42.44,746,594,802,253,2.11,11.24,10.21,9.89,0.14,0.72,41.12,39.83,0.55,2.9,15.61,3.88,4.03,0.704122443,0.174824922,45.09,180.84,0.25,NA,NA,NA,NA,NA,NA,0.588831726,1.193402903,1.654080235,1.050766311,2.188647296
581,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,GREEN,hi N,low P,HNLP,29/03/2010,1,20,60,24.72,0.7,24.32,0.08,-0.52,-0.48,-0.52,1799.25,22.58,134.13,26.57,6.96,0.7,297.25,100,5.96,34.62,7.2,1.45,0.49,362,0,-0.59,0.88,0.52,0.59,0.023,0.026,451.95,419.57,2492.5,493.83,129.29,50,717,106,363,9.61,11.01,14.03,13.02,0.3,0.34,427.29,396.68,9.09,10.41,32.22,1.06,30.46,1.733966741,0.056917791,53.81,240.09,0.22,NA,NA,NA,NA,NA,NA,0.025305865,1.508125536,1.730862992,1.041787319,2.622804428
582,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,GREEN,hi N,low P,HNLP,29/03/2010,2,20,60,24.85,0.7,8.87,0.04,0.19,0.21,0.19,1800,9,54.85,10.44,3.27,0.13,260.25,101,2.51,12.47,2.59,0.53,0.11,351,0.67,-0.43,-0.67,-0.19,0.43,-0.021,0.047,171.21,173.77,1058.89,201.63,63.09,548,337,552,34,-3.69,8.25,4.29,4.35,-0.09,0.21,231.94,235.41,-4.99,11.18,39.95,0.74,54.12,2.06935423,0.038237169,51.8,227.96,0.23,NA,NA,NA,NA,NA,NA,-0.13076828,1.601516784,1.71432976,0.916453949,2.239974801
583,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,GREEN,hi N,low P,HNLP,29/03/2010,3,20,60,24.42,0.7,13.54,0.06,-0.2,-0.14,-0.2,1800.75,13.77,78.88,15.88,3.84,0.38,310,101,4.31,23.95,5,0.99,0.24,356,0,-0.36,0.58,0.2,0.36,0.014,0.026,219.33,222.93,1277.46,257.19,62.18,696,543,751,203,3.17,5.77,9.31,9.46,0.13,0.25,299.21,304.12,4.32,7.88,23.56,0.73,32.14,1.454924203,0.04526555,61.75,216.59,0.29,NA,NA,NA,NA,NA,NA,-0.13667714,1.372175286,1.790636962,0.761175813,2.348168516
584,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,GREEN,hi N,low P,HNLP,29/03/2010,4,20,60,24.57,0.7,6.3,0.04,-0.03,0.01,-0.03,1800.25,6.88,41.3,8.05,2.28,0.11,276.75,100,2.7,15.13,3.08,0.7,0.06,313,0,-0.39,0.08,0.03,0.39,0.004,0.057,74.4,81.2,487.53,94.97,26.91,399,220,435,660,0.31,4.6,3.07,3.35,0.01,0.19,273.98,299.04,1.16,16.93,24.22,0.27,89.2,2.051767111,0.023002655,84.71,270.06,0.31,NA,NA,NA,NA,NA,NA,-0.568636236,1.384174139,1.927934682,0.662757832,1.909556029
585,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,GREEN,hi N,low P,HNLP,23/03/2010,5,20,60,24.01,0.7,11.34,0.06,-0.04,-0.01,-0.04,1799.75,11.62,67.87,13.43,3.54,0.23,288,99,4.43,23.8,4.96,0.99,0.19,346,0,-0.48,0.09,0.04,0.48,0.004,0.041,173.94,178.18,1041.15,205.98,54.31,689,519,727,181,0.64,7.36,7.27,7.45,0.03,0.31,239.24,245.07,0.88,10.13,23.92,0.73,32.9,1.559509194,0.047397753,65.19,256.54,0.25,NA,NA,NA,NA,NA,NA,-0.13667714,1.378761175,1.814180981,0.866877814,2.250858955
586,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,GREEN,hi N,low P,HNLP,24/03/2010,6,20,60,22.55,0.7,7.62,0.01,0.94,0.97,0.94,1799.25,7.7,36.26,7.53,1.54,0.3,338,100,2.73,9.39,1.98,0.37,0.14,357,0.4,-0.17,-13.28,NA,0.17,NA,0.022,88.24,89.1,419.74,87.14,17.79,396,30,255,467,NA,1.97,2.85,2.87,NA,0.06,287.9,290.69,NA,6.43,30.99,0.31,101.12,2.677554845,0.026479857,86.39,253.55,0.34,NA,NA,NA,NA,NA,NA,-0.508638306,1.491221576,1.936463474,0.294466226,1.949877704
587,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,RED,hi N,hi P,HNHP,16/03/2010,1,20,60,22.63,0.7,5.54,0.05,0.06,0.11,0.06,1799.75,6.11,40.57,7.42,2.72,0.05,198.75,99,2.86,16.1,3.21,0.81,0.04,260,0,-0.53,-0.11,-0.06,0.53,-0.009,0.087,69.35,76.56,508.02,92.9,34.11,436,274,477,32,-0.72,6.64,3.82,4.21,-0.04,0.37,25.02,27.62,-0.26,2.39,18.17,2.77,6.56,1.451441005,0.221357166,79.86,240.05,0.33,NA,NA,NA,NA,NA,NA,0.442479769,1.259354927,1.902329306,0.822168079,1.884001925
588,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,RED,hi N,hi P,HNHP,16/03/2010,2,20,60,23.48,0.7,11.2,0.07,0.02,0.06,0.02,1799,10.46,69.25,12.73,4.58,0.1,209.25,101,4.75,25.47,5.28,1.09,0.12,325,0,-0.25,-0.08,-0.02,0.25,-0.002,0.023,134.53,125.66,831.89,152.96,55.02,627,445,658,126,-0.21,2.94,8.83,8.24,-0.01,0.19,66.4,62.02,-0.1,1.45,15.24,2.03,7.52,1.268847622,0.168650583,83.24,255.03,0.33,NA,NA,NA,NA,NA,NA,0.307496038,1.182984967,1.920332072,0.46834733,2.099197055
589,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,RED,hi N,hi P,HNHP,16/03/2010,3,20,60,22.81,0.7,3.65,0.07,-0.39,-0.28,-0.39,1800,3.55,25.2,4.72,1.58,0.03,207.4,99,2.1,15.84,2.98,0.98,0.02,198,0,-0.68,0.62,0.39,0.68,0.109,0.191,37.33,36.33,257.91,48.34,16.14,241,182,358,29,3.94,6.96,2.22,2.16,0.23,0.41,16.55,16.1,1.75,3.08,16.79,2.26,7.44,1.640417835,0.2204112,97.71,262.18,0.37,NA,NA,NA,NA,NA,NA,0.354108439,1.225050696,1.989939013,0.84260924,1.560265398
590,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,RED,hi N,hi P,HNHP,16/03/2010,4,20,60,23.11,0.7,17.37,0.07,-0.12,-0.05,-0.12,1800.33,16.65,93.46,18.97,4.4,0.47,309,101,5.31,28.41,5.98,1.12,0.31,358,0,-0.36,0.37,0.12,0.36,0.007,0.022,196.09,187.98,1055.09,214.14,49.63,640,468,684,115,1.34,4.11,12.71,12.19,0.09,0.27,92.24,88.43,0.63,1.93,15.42,2.13,7.26,1.366202352,0.188304448,88.58,282.74,0.31,NA,NA,NA,NA,NA,NA,0.328379603,1.188084374,1.947335676,0.613841822,2.274111645
591,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,RED,hi N,hi P,HNHP,16/03/2010,5,20,60,24.24,0.7,6.23,0.08,-0.34,-0.27,-0.34,1800.75,5.04,42.5,7.13,3.49,0.04,162.75,99,3.82,24.9,4.85,1.37,0.04,250,0,-0.4,0.99,0.34,0.4,0.068,0.08,60.39,48.89,412.08,69.15,33.87,452,342,531,131,3.32,3.91,3.93,3.18,0.22,0.25,25.19,20.39,1.38,1.63,15.37,2.4,6.41,1.585043783,0.247276721,103.13,284.6,0.36,NA,NA,NA,NA,NA,NA,0.380211242,1.186673867,2.013385018,0.592176757,1.689220037
592,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,RED,hi N,hi P,HNHP,16/03/2010,6,20,60,23.47,0.7,4.7,0.07,-0.32,-0.22,-0.32,1803,4.13,29.14,5.39,1.89,0.04,220.5,100,3.28,21.46,4.19,1.18,0.04,241,0,-0.74,0.43,0.32,0.74,0.076,0.18,39.24,34.52,243.36,45.05,15.79,334,223,418,707,2.64,6.22,3.81,3.35,0.26,0.6,21.43,18.85,1.44,3.4,10.29,1.83,5.62,1.232154714,0.219291301,119.75,315.36,0.38,NA,NA,NA,NA,NA,NA,0.26245109,1.012415375,2.078275522,0.793790385,1.538070787
593,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,YELLOW,low N,low P,LNLP,19/05/2010,1,20,60,23.58,0.7,11.67,0.07,-0.34,-0.33,-0.34,1800.5,11.06,64.29,12.96,3.11,0.34,321.5,101,4.68,26.71,5.57,1.11,0.3,358,0,-0.51,0.71,0.34,0.51,0.031,0.047,324.15,307.12,1785.2,359.84,86.46,81,760,144,434,9.48,14.28,19.52,18.5,0.57,0.86,274.65,260.22,8.04,12.1,16.6,1.18,14.07,0.597909589,0.042503278,36.01,180.06,0.2,NA,NA,NA,NA,NA,NA,0.071882007,1.220108088,1.556423121,1.154728207,2.487308099
594,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,YELLOW,low N,low P,LNLP,19/05/2010,2,20,60,25.32,0.7,8.85,0.05,-0.35,-0.29,-0.35,1800.67,8.25,48.64,9.78,2.38,0.25,320.33,100,3.15,18.98,3.92,0.83,0.17,353,0,-0.37,1.01,0.35,0.37,0.042,0.045,122.71,114.38,674.46,135.67,32.95,507,375,582,76,4.82,5.16,8.72,8.13,0.34,0.37,433.75,404.31,17.03,18.22,14.07,0.28,49.75,1.01506473,0.020403311,72.12,223.79,0.32,NA,NA,NA,NA,NA,NA,-0.552841969,1.148294097,1.858055718,0.712649702,2.058350092
595,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,YELLOW,low N,low P,LNLP,23/05/2010,3,20,60,23.7,0.7,8.74,0.05,-0.07,-0.05,-0.07,1799,8.41,47.55,9.62,2.27,0.19,306,101,3.88,21.1,4.4,0.88,0.17,346,0,-0.25,0.31,0.07,0.25,0.009,0.029,181.3,174.61,986.84,199.64,47.07,755,591,801,230,1.5,5.14,9.1,8.77,0.08,0.26,229.97,221.48,1.9,6.52,19.92,0.79,25.26,0.959705146,0.037991407,48.19,186.23,0.26,NA,NA,NA,NA,NA,NA,-0.102372909,1.299289334,1.682956926,0.710963119,2.242069112
596,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,YELLOW,low N,low P,LNLP,26/05/2010,4,20,60,25.46,0.7,10.51,0.06,0.08,0.14,0.08,1798.67,10.2,57.89,11.57,2.91,0.3,319.67,101,4.5,24.17,4.96,1.08,0.23,353,0.05,-0.28,-0.3,-0.08,0.28,-0.008,0.027,269.98,261.98,1487.18,297.16,74.64,57,705,86,366,-2.14,7.06,12.98,12.59,-0.1,0.34,181.81,176.42,-1.44,4.76,20.8,1.48,14.01,0.80988431,0.057808397,38.93,158.21,0.25,NA,NA,NA,NA,NA,NA,0.170261715,1.318063335,1.590284404,0.848804701,2.418268138
597,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,YELLOW,low N,low P,LNLP,26/05/2010,5,20,60,24.17,0.7,7.77,0.09,-0.87,-0.47,-0.87,1801,7.21,44.94,9.13,2.11,0.23,330.5,100,3.71,24.63,5.11,1.05,0.19,355,0,-0.31,0.1,0.87,0.31,0.12,0.043,118.75,110.12,686.56,139.45,32.19,625,527,731,202,13.24,4.76,9.37,8.69,1.05,0.38,49.91,46.28,5.57,2,12.67,2.38,5.33,0.82960013,0.15577221,65.46,176.8,0.37,NA,NA,NA,NA,NA,NA,0.376576957,1.102776615,1.815976001,0.677606953,2.041866203
598,C3 grass,C3G,herb,Festuca arundinacea,Poaceae,YELLOW,low N,low P,LNLP,26/05/2010,6,20,60,24.69,0.7,14.12,0.07,-0.27,-0.26,-0.27,1799.75,13.74,78.46,15.88,3.73,0.62,330.25,100,5.13,28.83,6.01,1.2,0.45,368,0,-0.38,0.7,0.27,0.38,0.02,0.028,255.92,248.96,1421.59,287.76,67.64,799,654,40,322,4.98,6.92,11.04,10.74,0.21,0.3,195.25,189.94,3.8,5.28,23.18,1.31,17.68,1.279204132,0.072338471,55.19,199.75,0.28,NA,NA,NA,NA,NA,NA,0.117271296,1.365113432,1.741860394,0.840106094,2.396129575
599,C3 grass,C3G,herb,Festuca rubra,Poaceae,BLUE,low N,hi P,LNHP,1/6/10,1,20,60,23.33,0.7,7.85,0.04,0.7,0.67,0.7,1799.25,8.28,40.47,8.42,1.7,0.36,342.75,101,3.84,16.36,3.46,0.63,0.24,361,0,-0.28,-4.91,NA,0.28,NA,0.034,197.78,208.51,1019.64,212.19,42.72,809,573,785,197,NA,7.16,9.07,9.56,NA,0.33,52.44,55.28,NA,1.9,21.8,3.77,5.78,0.86531243,0.14970065,39.69,206.92,0.19,NA,NA,NA,NA,NA,NA,0.57634135,1.338456494,1.598681099,0.854913022,2.319126888
600,C3 grass,C3G,herb,Festuca rubra,Poaceae,BLUE,low N,hi P,LNHP,1/6/10,2,20,60,23.52,0.7,11.25,0.07,-1,-0.99,-1,1800.75,10.11,60.8,12.47,2.73,0.36,326.5,99,3.68,24.25,5.14,0.92,0.33,368,0,-0.41,3.28,1,0.41,0.099,0.041,234.38,210.71,1266.97,259.94,56.8,732,644,37,247,20.82,8.55,13.25,11.91,1.18,0.48,68.74,61.8,6.11,2.51,17.69,3.41,5.19,0.849098285,0.163624178,47.99,223.63,0.21,NA,NA,NA,NA,NA,NA,0.532754379,1.247727833,1.68115075,0.931966115,2.323685147
601,C3 grass,C3G,herb,Festuca rubra,Poaceae,BLUE,low N,hi P,LNHP,1/6/10,3,20,60,23.42,0.7,6.86,0.04,0.1,0.11,0.1,1800,6.92,36.48,7.59,1.53,0.37,348,101,2.66,13.24,2.81,0.5,0.28,372,0,-0.44,-0.37,-0.1,0.44,-0.015,0.063,195.44,197.25,1039.73,216.22,43.71,726,528,747,156,-2.88,12.41,10.74,10.84,-0.16,0.68,47.64,48.08,-0.7,3.03,18.19,4.1,4.44,0.638298402,0.143910602,35.08,168.34,0.21,NA,NA,NA,NA,NA,NA,0.612783857,1.259832699,1.545059585,1.093771781,2.295017012
602,C3 grass,C3G,herb,Festuca rubra,Poaceae,BLUE,low N,hi P,LNHP,1/6/10,4,20,60,24.28,0.7,9.57,0.06,-0.16,-0.12,-0.16,1799.67,9.09,50.66,10.38,2.28,0.33,334.67,99,3.89,21.49,4.49,0.88,0.29,364,0.78,-0.47,0.34,0.16,0.47,0.017,0.052,200.26,190.26,1060.66,217.42,47.74,759,599,816,232,3.29,9.91,5.71,5.43,0.09,0.28,30.62,29.09,0.5,1.51,35.04,6.54,5.36,1.673822102,0.312395858,47.76,202.29,0.24,NA,NA,NA,NA,NA,NA,0.815577748,1.544564097,1.679064318,0.996073654,2.279347492
603,C3 grass,C3G,herb,Festuca rubra,Poaceae,BLUE,low N,hi P,LNHP,1/6/10,5,20,60,24.06,0.7,11.27,0.05,-0.65,-0.63,-0.65,1799.75,10.19,59.76,12.2,2.74,0.4,327.75,101,3.71,22.91,4.82,0.91,0.39,370,0,-0.61,1.83,0.65,0.61,0.064,0.06,236.07,213.38,1251.83,255.61,57.35,736,619,13,243,13.55,12.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.73,199.96,0.24,NA,NA,NA,NA,NA,NA,NA,NA,1.678791434,1.106190897,2.329153711
604,C3 grass,C3G,herb,Festuca rubra,Poaceae,BLUE,low N,hi P,LNHP,1/6/10,6,20,60,24.86,0.7,10.77,0.07,0.16,0.21,0.16,1800,10.43,59.37,11.8,3.05,0.24,307.25,100,5.39,28.49,5.86,1.26,0.21,344,0.8,NA,-0.55,-0.16,0.34,NA,0.033,309.5,299.77,1705.87,338.96,87.51,147,792,171,446,NA,9.77,11.74,11.37,NA,0.37,77.61,75.17,NA,2.45,26.36,3.99,6.61,0.917408665,0.13879051,34.8,185.49,0.19,NA,NA,NA,NA,NA,NA,0.600972896,1.420945406,1.541579244,0.989894564,2.476788168
605,C3 grass,C3G,herb,Festuca rubra,Poaceae,GREEN,hi N,low P,HNLP,30/03/2010,1,20,60,23.45,0.7,5.82,0.03,0.12,0.14,0.12,1800,5.96,32.45,6.6,1.51,0.14,314.5,98,2.58,12.89,2.72,0.51,0.11,355,0.1,-0.36,-1.76,-0.12,0.36,-0.02,0.061,78.87,80.81,439.76,89.44,20.5,428,210,439,595,-1.63,4.92,2.62,2.68,-0.05,0.16,246.74,252.81,-5.1,15.38,30.13,0.32,94.26,2.223484804,0.023589193,73.79,230.77,0.32,NA,NA,NA,NA,NA,NA,-0.494850022,1.478999132,1.86799751,0.691965103,1.907465107
606,C3 grass,C3G,herb,Festuca rubra,Poaceae,GREEN,hi N,low P,HNLP,24/03/2010,2,20,60,22.63,0.7,5.96,0.02,0.4,0.42,0.4,1800,6.48,32.36,6.75,1.34,0.23,338.67,101,2.22,9.39,2,0.35,0.15,366,0,-0.33,-1.37,NA,0.33,NA,0.051,50.75,55.21,275.57,57.5,11.39,200,782,175,302,NA,2.79,1.86,2.02,NA,0.1,176.88,192.43,NA,9.73,27.29,0.29,95.13,3.2048011,0.033687014,117.42,272.93,0.43,NA,NA,NA,NA,NA,NA,-0.537602002,1.436003536,2.069742076,0.445604203,1.742017747
