Site,Taxa,Photosynthesis-Pathway,Lifeform,Block,Plot,MAT_v2,MAP_v2,Stand_MAT,Stand_MAP,Treatment,GS-pg,Log_GS+1,Avg_StomataSize-um2,Stomata_Density,SQRT_StomataDensity,Cmg/mgleaftissue,Nmg/mgleaftissue,Pmg/mgleaftissue,CellDensity2_mgDRY,C_PerCell_mg,N_PerCell_mg,P_PerCell_mg,C_PerCell_ng,N_PerCell_ng,P_PerCell_ng,SQRT_C_PerCell_ng,SQRT_N_PerCell_ng,SQRT_ P_PerCell_ng,Amax_(µmolCO2m⁻²s⁻¹),E_(mmolH2Om⁻²s⁻¹),SQRT_Amax,SQRT_E,Instant_WUE(µmolCO2mmolH2O⁻¹),DryMass2_mg,NumCellsIn500ulSoln
kbs.us,Bromus_inermis,C3,grass,2,9,8.795833436,903,-0.34365994,0.088205798,N,22.95693962,3.176258036,29.125,375,19.36491673,0.46262,0.02257,0.00146,3317.307692,0.000139456,6.80E-06,4.40E-07,139.4564638,6.803710145,0.440115942,11.80916863,2.608392253,0.663412347,3.400685119,2.395595,1.844094661,1.547770978,1.419557613,1.3,4312.5
kbs.us,Bromus_inermis,C3,grass,1,10,8.795833436,903,-0.34365994,0.088205798,N,22.95693962,3.176258036,29.125,375,19.36491673,0.46262,0.02257,0.00146,3317.307692,0.000139456,6.80E-06,4.40E-07,139.4564638,6.803710145,0.440115942,11.80916863,2.608392253,0.663412347,3.607724834,6.490437,1.899401178,2.547633608,0.555852377,1.3,4312.5
kbs.us,Bromus_inermis,C3,grass,1,1,8.795833436,903,-0.34365994,0.088205798,P,22.95693962,3.176258036,29.125,375,19.36491673,0.44263,0.01762,0.00298,3317.307692,0.00013343,5.31E-06,8.98E-07,133.4304928,5.311536232,0.898318841,11.55121174,2.304677034,0.947796835,4.296285682,7.546136,2.07274834,2.747023116,0.56933584,1.3,4312.5
kbs.us,Bromus_inermis,C3,grass,1,6,8.795833436,903,-0.34365994,0.088205798,NP,22.95693962,3.176258036,29.125,375,19.36491673,0.4569,0.02154,0.00202,3317.307692,0.000137732,6.49E-06,6.09E-07,137.7321739,6.493217391,0.608927536,11.73593515,2.548179231,0.780338091,5.667177488,1.412333,2.380583434,1.188416173,4.012635468,1.3,4312.5
kbs.us,Bromus_inermis,C3,grass,2,6,8.795833436,903,-0.34365994,0.088205798,P,22.95693962,3.176258036,29.125,375,19.36491673,0.44263,0.01762,0.00298,3317.307692,0.00013343,5.31E-06,8.98E-07,133.4304928,5.311536232,0.898318841,11.55121174,2.304677034,0.947796835,7.006282966,5.544979,2.646938414,2.354777909,1.263536429,1.3,4312.5
kbs.us,Bromus_inermis,C3,grass,2,3,8.795833436,903,-0.34365994,0.088205798,C,22.95693962,3.176258036,29.125,375,19.36491673,0.46365,0.01946,0.00126,3317.307692,0.000139767,5.87E-06,3.80E-07,139.7669565,5.866202899,0.379826087,11.82230758,2.422024545,0.616300322,8.547979609,6.934088,2.923692803,2.633265653,1.232747495,1.3,4312.5
kbs.us,Bromus_inermis,C3,grass,3,8,8.795833436,903,-0.34365994,0.088205798,C,22.95693962,3.176258036,29.125,375,19.36491673,0.46365,0.01946,0.00126,3317.307692,0.000139767,5.87E-06,3.80E-07,139.7669565,5.866202899,0.379826087,11.82230758,2.422024545,0.616300322,18.46619579,5.798675,4.297231177,2.408043812,3.184554366,1.3,4312.5
konz.us,Dicanthelium_oligosanthes,C3,grass,1,4,12.07500006,889,0.33637692,-0.021214053,C,2.235,1.174028928,25.625,500,22.36067977,0.42252,0.01287,0.00108,5991.666667,7.05E-05,2.15E-06,1.80E-07,70.51794159,2.14798331,0.180250348,8.39749615,1.465599983,0.424559004,3.696744787,1.883089,1.922692068,1.3722569,1.963128024,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,2,19,12.07500006,889,0.33637692,-0.021214053,NP,2.235,1.174028928,25.625,500,22.36067977,0.41716,0.01759,0.00295,5991.666667,6.96E-05,2.94E-06,4.92E-07,69.62336579,2.935744089,0.492350487,8.344061708,1.713401322,0.701676911,5.193645097,1.506472,2.27895702,1.22738421,3.447555014,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,1,5,12.07500006,889,0.33637692,-0.021214053,N,2.235,1.174028928,25.625,500,22.36067977,0.4308,0.03418,0.00089,5991.666667,7.19E-05,5.70E-06,1.49E-07,71.89986092,5.704589708,0.148539638,8.479378569,2.388428292,0.385408405,7.031653835,2.434638,2.651726576,1.560332657,2.888172219,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,1,1,12.07500006,889,0.33637692,-0.021214053,NP,2.235,1.174028928,25.625,500,22.36067977,0.41716,0.01759,0.00295,5991.666667,6.96E-05,2.94E-06,4.92E-07,69.62336579,2.935744089,0.492350487,8.344061708,1.713401322,0.701676911,7.195332864,4.003748,2.682411763,2.000936781,1.797149287,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,3,21,12.07500006,889,0.33637692,-0.021214053,C,2.235,1.174028928,25.625,500,22.36067977,0.42252,0.01287,0.00108,5991.666667,7.05E-05,2.15E-06,1.80E-07,70.51794159,2.14798331,0.180250348,8.39749615,1.465599983,0.424559004,8.830979154,4.693234,2.971696343,2.166387315,1.881640497,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,3,25,12.07500006,889,0.33637692,-0.021214053,N,2.235,1.174028928,25.625,500,22.36067977,0.4308,0.03418,0.00089,5991.666667,7.19E-05,5.70E-06,1.49E-07,71.89986092,5.704589708,0.148539638,8.479378569,2.388428292,0.385408405,9.566096921,4.825189,3.092910752,2.196631284,1.982533103,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,2,14,12.07500006,889,0.33637692,-0.021214053,N,2.235,1.174028928,25.625,500,22.36067977,0.4308,0.03418,0.00089,5991.666667,7.19E-05,5.70E-06,1.49E-07,71.89986092,5.704589708,0.148539638,8.479378569,2.388428292,0.385408405,9.775752001,2.634005,3.1266199,1.622961799,3.711364254,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,2,18,12.07500006,889,0.33637692,-0.021214053,C,2.235,1.174028928,25.625,500,22.36067977,0.42252,0.01287,0.00108,5991.666667,7.05E-05,2.15E-06,1.80E-07,70.51794159,2.14798331,0.180250348,8.39749615,1.465599983,0.424559004,19.68546468,7.753037,4.436830477,2.784427589,2.539064973,1.5,8987.5
konz.us,Dicanthelium_oligosanthes,C3,grass,3,28,12.07500006,889,0.33637692,-0.021214053,NP,2.235,1.174028928,25.625,500,22.36067977,0.41716,0.01759,0.00295,5991.666667,6.96E-05,2.94E-06,4.92E-07,69.62336579,2.935744089,0.492350487,8.344061708,1.713401322,0.701676911,19.86835581,5.73414,4.457393387,2.394606439,3.46492339,1.5,8987.5
cbgb.us,Elymus_canadensis,C3,grass,3,29,9.258333459,871,-0.247746222,-0.161896717,N,19.761,3.033076227,27.8125,375,19.36491673,0.46473,0.01525,,1583.333333,0.000293514,9.63E-06,,293.5136842,9.631578947,,17.13224107,3.103478524,,1.587681881,1.09803,1.260032492,1.047869267,1.445936706,4.8,7600
cbgb.us,Elymus_canadensis,C3,grass,2,13,9.258333459,871,-0.247746222,-0.161896717,P,19.761,3.033076227,27.8125,375,19.36491673,0.47129,0.01079,,1583.333333,0.000297657,6.81E-06,,297.6568421,6.814736842,,17.25273434,2.610505093,,5.786097373,1.216566,2.405430808,1.102980508,4.756089989,4.8,7600
cbgb.us,Elymus_canadensis,C3,grass,3,25,9.258333459,871,-0.247746222,-0.161896717,NP,19.761,3.033076227,27.8125,375,19.36491673,0.48656,0.01315,,1583.333333,0.000307301,8.31E-06,,307.3010526,8.305263158,,17.53000435,2.881885348,,8.637389262,1.764251,2.938943562,1.328251106,4.895782551,4.8,7600
cbgb.us,Elymus_canadensis,C3,grass,2,16,9.258333459,871,-0.247746222,-0.161896717,N,19.761,3.033076227,27.8125,375,19.36491673,0.46473,0.01525,,1583.333333,0.000293514,9.63E-06,,293.5136842,9.631578947,,17.13224107,3.103478524,,9.258209805,3.097394,3.042730649,1.759941476,2.989032007,4.8,7600
cbgb.us,Elymus_canadensis,C3,grass,2,24,9.258333459,871,-0.247746222,-0.161896717,C,19.761,3.033076227,27.8125,375,19.36491673,0.47652,0.00902,,1583.333333,0.00030096,5.70E-06,,300.96,5.696842105,,17.34819875,2.386805837,,14.09780809,3.260119,3.754704794,1.805579962,4.324323158,4.8,7600
cbgb.us,Elymus_canadensis,C3,grass,3,33,9.258333459,871,-0.247746222,-0.161896717,C,19.761,3.033076227,27.8125,375,19.36491673,0.47652,0.00902,,1583.333333,0.00030096,5.70E-06,,300.96,5.696842105,,17.34819875,2.386805837,,21.43467664,6.527194,4.62975989,2.554837373,3.283903717,4.8,7600
cdcr.us,Elymus_repens,C3,grass,2,16,6.337500023,740,-0.853471586,-1.185753888,NP,22.948,3.175884813,29.375,475,21.79449472,0.46834,0.02215,,1535.714286,0.000304966,1.44E-05,,304.9655814,14.42325581,,17.46326377,3.797796179,,20.39224649,4.221469,4.515777507,2.054621376,4.830604344,1.4,2150
cdcr.us,Elymus_repens,C3,grass,1,2,6.337500023,740,-0.853471586,-1.185753888,NP,22.948,3.175884813,29.375,475,21.79449472,0.46834,0.02215,,1535.714286,0.000304966,1.44E-05,,304.9655814,14.42325581,,17.46326377,3.797796179,,20.84226593,3.262215,4.565333058,1.806160292,6.38899212,1.4,2150
churn.us,Elymus_repens,C3,grass,2,12,4.825000058,810,-1.167135345,-0.638654636,N,22.379,3.151838184,29.25,450,21.21320344,0.4764,0.02052,0.00128,2354.83871,0.000202307,8.71E-06,5.44E-07,202.3068493,8.713972603,0.543561644,14.22346123,2.951943868,0.737266332,12.60884984,5.732081,3.550894231,2.394176476,2.199698476,3.1,7300
kbs.us,Elymus_repens,C3,grass,1,6,8.795833436,903,-0.34365994,0.088205798,NP,23.66733132,3.20547975,31.125,475,21.79449472,0.46844,0.01831,,1968.75,0.000237938,9.30E-06,,237.9377778,9.30031746,,15.42523185,3.049642186,,5.080704531,1.781094,2.254041821,1.334576337,2.852575176,1.6,3150
kbs.us,Elymus_repens,C3,grass,3,8,8.795833436,903,-0.34365994,0.088205798,C,23.66733132,3.20547975,31.125,475,21.79449472,0.47345,0.02593,,1968.75,0.000240483,1.32E-05,,240.4825397,13.17079365,,15.50749947,3.629158808,,6.068818921,4.238672,2.463497295,2.058803536,1.43177366,1.6,3150
kbs.us,Elymus_repens,C3,grass,3,1,8.795833436,903,-0.34365994,0.088205798,N,23.66733132,3.20547975,31.125,475,21.79449472,0.47647,0.01127,,1968.75,0.000242017,5.72E-06,,242.0165079,5.724444444,,15.55687976,2.392581126,,7.833986575,3.03482,2.798925968,1.742073477,2.581367783,1.6,3150
kbs.us,Elymus_repens,C3,grass,3,2,8.795833436,903,-0.34365994,0.088205798,P,23.66733132,3.20547975,31.125,475,21.79449472,0.46167,0.01909,,1968.75,0.000234499,9.70E-06,,234.4990476,9.696507937,,15.31336173,3.113921633,,14.42346584,4.945978,3.79782383,2.223955485,2.91620097,1.6,3150
kbs.us,Elymus_repens,C3,grass,2,4,8.795833436,903,-0.34365994,0.088205798,NP,23.66733132,3.20547975,31.125,475,21.79449472,0.46844,0.01831,,1968.75,0.000237938,9.30E-06,,237.9377778,9.30031746,,15.42523185,3.049642186,,17.53788802,9.546793,4.187826169,3.089788504,1.837044966,1.6,3150
spin.us,Festuca_arundinacea,C3,grass,3,5,12.48333327,1152,0.42105747,2.034315992,P,4.540525745,1.712089396,18.25,325,18.02775638,0.43204,0.02494,,1694.444444,0.000254974,1.47E-05,,254.9744262,14.71868852,,15.96791866,3.836494301,,8.330343731,11.318103,2.886233485,3.364238844,0.736019431,1.8,3050
spin.us,Festuca_arundinacea,C3,grass,3,6,12.48333327,1152,0.42105747,2.034315992,NP,4.540525745,1.712089396,18.25,325,18.02775638,0.45331,0.03201,,1694.444444,0.000267527,1.89E-05,,267.5272131,18.89114754,,16.35625914,4.346394775,,8.415347057,3.291257,2.90092176,1.814182185,2.556879349,1.8,3050
spin.us,Festuca_arundinacea,C3,grass,2,9,12.48333327,1152,0.42105747,2.034315992,P,4.540525745,1.712089396,18.25,325,18.02775638,0.43204,0.02494,,1694.444444,0.000254974,1.47E-05,,254.9744262,14.71868852,,15.96791866,3.836494301,,8.534047509,9.071996,2.921309211,3.011975432,0.940702301,1.8,3050
spin.us,Festuca_arundinacea,C3,grass,3,9,12.48333327,1152,0.42105747,2.034315992,C,4.540525745,1.712089396,18.25,325,18.02775638,0.45095,0.01547,,1694.444444,0.000266134,9.13E-06,,266.1344262,9.129836066,,16.31362701,3.021561859,,15.48130856,7.461527,3.934629406,2.73157958,2.074817736,1.8,3050
spin.us,Festuca_arundinacea,C3,grass,2,1,12.48333327,1152,0.42105747,2.034315992,C,4.540525745,1.712089396,18.25,325,18.02775638,0.45095,0.01547,,1694.444444,0.000266134,9.13E-06,,266.1344262,9.129836066,,16.31362701,3.021561859,,17.43265585,17.374949,4.175243208,4.168326883,1.003321267,1.8,3050
spin.us,Festuca_arundinacea,C3,grass,1,6,12.48333327,1152,0.42105747,2.034315992,C,4.540525745,1.712089396,18.25,325,18.02775638,0.45095,0.01547,,1694.444444,0.000266134,9.13E-06,,266.1344262,9.129836066,,16.31362701,3.021561859,,17.54458006,2.746017,4.18862508,1.65711104,6.389101036,1.8,3050
churn.us,Phleum_pratense,C3,grass,2,10,4.825000058,810,-1.167135345,-0.638654636,NP,8.543,2.255807901,25.75,625,25,0.49642,0.0173,,4401.785714,0.000112777,3.93E-06,,112.7769574,3.930223124,,10.61964959,1.982479035,,1.550228815,0.576115,1.245081851,0.759022398,2.690832238,1.4,6162.5
churn.us,Phleum_pratense,C3,grass,2,12,4.825000058,810,-1.167135345,-0.638654636,N,8.543,2.255807901,25.75,625,25,0.46122,0.02252,,4401.785714,0.00010478,5.12E-06,,104.7802028,5.116105477,,10.23622014,2.26188096,,2.037214163,0.897256,1.427310115,0.947235979,2.270493775,1.4,6162.5
churn.us,Phleum_pratense,C3,grass,1,4,4.825000058,810,-1.167135345,-0.638654636,NP,8.543,2.255807901,25.75,625,25,0.49642,0.0173,,4401.785714,0.000112777,3.93E-06,,112.7769574,3.930223124,,10.61964959,1.982479035,,2.500767899,0.916329,1.581381642,0.957250751,2.729115742,1.4,6162.5
churn.us,Phleum_pratense,C3,grass,2,11,4.825000058,810,-1.167135345,-0.638654636,P,8.543,2.255807901,25.75,625,25,0.48914,0.01334,,4401.785714,0.000111123,3.03E-06,,111.1230832,3.030588235,,10.5414934,1.740858477,,3.919451135,1.145612,1.979760373,1.070332659,3.421272765,1.4,6162.5
churn.us,Phleum_pratense,C3,grass,2,14,4.825000058,810,-1.167135345,-0.638654636,C,8.543,2.255807901,25.75,625,25,0.47754,0.0097,,4401.785714,0.000108488,2.20E-06,,108.487789,2.203651116,,10.41574717,1.484469978,,6.478773509,2.264188,2.545343495,1.504721901,2.861411468,1.4,6162.5
churn.us,Phleum_pratense,C3,grass,1,5,4.825000058,810,-1.167135345,-0.638654636,P,8.543,2.255807901,25.75,625,25,0.48914,0.01334,,4401.785714,0.000111123,3.03E-06,,111.1230832,3.030588235,,10.5414934,1.740858477,,8.722749766,2.200274,2.953430169,1.48333206,3.96439251,1.4,6162.5
churn.us,Phleum_pratense,C3,grass,3,24,4.825000058,810,-1.167135345,-0.638654636,NP,8.543,2.255807901,25.75,625,25,0.49642,0.0173,,4401.785714,0.000112777,3.93E-06,,112.7769574,3.930223124,,10.61964959,1.982479035,,11.49507992,2.411934,3.390439488,1.553040244,4.765918106,1.4,6162.5
kbs.us,Phleum_pratense,C3,grass,1,1,8.795833436,903,-0.34365994,0.088205798,P,9.546,2.355746641,24.875,725,26.92582404,0.4615,0.016,,4387.5,0.000105185,3.65E-06,,105.1851852,3.646723647,,10.2559829,1.909639664,,2.234511167,1.790221,1.49482814,1.337991405,1.248176156,1,4387.5
kbs.us,Phleum_pratense,C3,grass,3,2,8.795833436,903,-0.34365994,0.088205798,P,9.546,2.355746641,24.875,725,26.92582404,0.4615,0.016,,4387.5,0.000105185,3.65E-06,,105.1851852,3.646723647,,10.2559829,1.909639664,,2.84861096,2.485073,1.687782853,1.576411431,1.146288644,1,4387.5
kbs.us,Phleum_pratense,C3,grass,2,3,8.795833436,903,-0.34365994,0.088205798,C,9.546,2.355746641,24.875,725,26.92582404,0.46243,0.0141,,4387.5,0.000105397,3.21E-06,,105.397151,3.213675214,,10.26631146,1.792672645,,6.757807142,4.848782,2.599578262,2.201995005,1.393712306,1,4387.5
spin.us,Poa_pratensis,C3,grass,2,1,12.48333327,1152,0.42105747,2.034315992,C,16.34525386,2.853318916,35.875,175,13.22875656,0.42781,0.02288,,3609.375,0.000118527,6.34E-06,,118.5274459,6.339047619,,10.88703109,2.517746536,,5.149353141,13.811019,2.269218619,3.716317936,0.372843824,1.6,5775
spin.us,Poa_pratensis,C3,grass,1,6,12.48333327,1152,0.42105747,2.034315992,C,16.34525386,2.853318916,35.875,175,13.22875656,0.42781,0.02288,,3609.375,0.000118527,6.34E-06,,118.5274459,6.339047619,,10.88703109,2.517746536,,15.81134856,8.353355,3.976348647,2.89021712,1.892814152,1.6,5775
cbgb.us,Andropogon_gerardii,C4,grass,3,32,9.258333459,871,-0.247746222,-0.161896717,P,6.49,2.013568798,13.125,1725,41.53311931,0.4636,0.00824,0.00104,1862.903226,0.000248859,4.42E-06,5.58E-07,248.8588745,4.423203463,0.558268398,15.77526147,2.103141332,0.747173607,6.611893193,0.829715,2.571360183,0.91088693,7.968872677,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,3,25,9.258333459,871,-0.247746222,-0.161896717,NP,6.49,2.013568798,13.125,1725,41.53311931,0.46834,0.01,0.00113,1862.903226,0.000251403,5.37E-06,6.07E-07,251.40329,5.367965368,0.606580087,15.85570213,2.316886999,0.778832515,8.483214499,1.335134,2.912595835,1.155479987,6.353830027,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,1,1,9.258333459,871,-0.247746222,-0.161896717,C,6.49,2.013568798,13.125,1725,41.53311931,0.4621,0.01068,0.00118,1862.903226,0.000248054,5.73E-06,6.33E-07,248.0536797,5.732987013,0.633419913,15.74971999,2.394365681,0.795876821,9.555380366,3.223875,3.091177828,1.795515246,2.963942574,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,2,13,9.258333459,871,-0.247746222,-0.161896717,P,6.49,2.013568798,13.125,1725,41.53311931,0.4636,0.00824,0.00104,1862.903226,0.000248859,4.42E-06,5.58E-07,248.8588745,4.423203463,0.558268398,15.77526147,2.103141332,0.747173607,14.42472703,1.978626,3.797989867,1.406636414,7.290274681,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,3,29,9.258333459,871,-0.247746222,-0.161896717,N,6.49,2.013568798,13.125,1725,41.53311931,0.47385,0.01257,0.00117,1862.903226,0.000254361,6.75E-06,6.28E-07,254.361039,6.747532468,0.628051948,15.94870023,2.597601291,0.792497286,17.91869148,4.483894,4.23304754,2.11752072,3.996234407,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,2,21,9.258333459,871,-0.247746222,-0.161896717,NP,6.49,2.013568798,13.125,1725,41.53311931,0.46834,0.01,0.00113,1862.903226,0.000251403,5.37E-06,6.07E-07,251.40329,5.367965368,0.606580087,15.85570213,2.316886999,0.778832515,20.70910873,2.921075,4.550726176,1.709115268,7.089550501,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,3,33,9.258333459,871,-0.247746222,-0.161896717,C,6.49,2.013568798,13.125,1725,41.53311931,0.4621,0.01068,0.00118,1862.903226,0.000248054,5.73E-06,6.33E-07,248.0536797,5.732987013,0.633419913,15.74971999,2.394365681,0.795876821,21.16809258,3.124532,4.600879544,1.767634578,6.77480422,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,2,24,9.258333459,871,-0.247746222,-0.161896717,C,6.49,2.013568798,13.125,1725,41.53311931,0.4621,0.01068,0.00118,1862.903226,0.000248054,5.73E-06,6.33E-07,248.0536797,5.732987013,0.633419913,15.74971999,2.394365681,0.795876821,22.34922346,3.012859,4.727496532,1.735758912,7.417945367,3.1,5775
cbgb.us,Andropogon_gerardii,C4,grass,2,16,9.258333459,871,-0.247746222,-0.161896717,N,6.49,2.013568798,13.125,1725,41.53311931,0.47385,0.01257,0.00117,1862.903226,0.000254361,6.75E-06,6.28E-07,254.361039,6.747532468,0.628051948,15.94870023,2.597601291,0.792497286,26.79094671,4.219355,5.175997171,2.054106862,6.349536057,3.1,5775
cdcr.us,Andropogon_gerardii,C4,grass,3,32,6.337500023,740,-0.853471586,-1.185753888,N,6.404,2.002020395,28.25,900,30,0.46269,0.01413,0.00199,2330.882353,0.000198504,6.06E-06,8.54E-07,198.5042271,6.062082019,0.853753943,14.08915282,2.46212957,0.923988064,5.037295935,2.215308,2.244392108,1.488391078,2.273858053,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,3,35,6.337500023,740,-0.853471586,-1.185753888,NP,6.404,2.002020395,28.25,900,30,0.45827,0.0158,0.00287,2330.882353,0.000196608,6.78E-06,1.23E-06,196.6079495,6.778548896,1.231293375,14.02169567,2.603564652,1.109636596,6.702652789,0.95228,2.588948201,0.975848349,7.038531513,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,2,16,6.337500023,740,-0.853471586,-1.185753888,NP,6.404,2.002020395,28.25,900,30,0.45827,0.0158,0.00287,2330.882353,0.000196608,6.78E-06,1.23E-06,196.6079495,6.778548896,1.231293375,14.02169567,2.603564652,1.109636596,8.34485027,1.194745,2.888745449,1.093043915,6.984628745,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,3,26,6.337500023,740,-0.853471586,-1.185753888,C,6.404,2.002020395,28.25,900,30,0.4668,0.01298,0.00156,2330.882353,0.000200268,5.57E-06,6.69E-07,200.2675079,5.568706625,0.669274448,14.1515903,2.359810718,0.818091956,11.78864551,1.766481,3.4334597,1.32909029,6.673519562,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,1,7,6.337500023,740,-0.853471586,-1.185753888,N,6.404,2.002020395,28.25,900,30,0.46269,0.01413,0.00199,2330.882353,0.000198504,6.06E-06,8.54E-07,198.5042271,6.062082019,0.853753943,14.08915282,2.46212957,0.923988064,13.03879826,1.916585,3.610927618,1.384407816,6.803141139,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,1,11,6.337500023,740,-0.853471586,-1.185753888,C,6.404,2.002020395,28.25,900,30,0.4668,0.01298,0.00156,2330.882353,0.000200268,5.57E-06,6.69E-07,200.2675079,5.568706625,0.669274448,14.1515903,2.359810718,0.818091956,17.91851671,2.521075,4.233026897,1.587789344,7.107490539,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,1,8,6.337500023,740,-0.853471586,-1.185753888,P,6.404,2.002020395,28.25,900,30,0.46752,0.01499,0.00361,2330.882353,0.000200576,6.43E-06,1.55E-06,200.5764038,6.431041009,1.548769716,14.16249991,2.535949725,1.244495768,21.40579614,3.636895,4.626639833,1.907064498,5.885733886,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,1,2,6.337500023,740,-0.853471586,-1.185753888,NP,6.404,2.002020395,28.25,900,30,0.45827,0.0158,0.00287,2330.882353,0.000196608,6.78E-06,1.23E-06,196.6079495,6.778548896,1.231293375,14.02169567,2.603564652,1.109636596,21.83905885,2.493096,4.673227883,1.578954084,8.759814644,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,2,13,6.337500023,740,-0.853471586,-1.185753888,C,6.404,2.002020395,28.25,900,30,0.4668,0.01298,0.00156,2330.882353,0.000200268,5.57E-06,6.69E-07,200.2675079,5.568706625,0.669274448,14.1515903,2.359810718,0.818091956,24.48403844,4.738573,4.948134845,2.17682636,5.166964493,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,2,24,6.337500023,740,-0.853471586,-1.185753888,N,6.404,2.002020395,28.25,900,30,0.46269,0.01413,0.00199,2330.882353,0.000198504,6.06E-06,8.54E-07,198.5042271,6.062082019,0.853753943,14.08915282,2.46212957,0.923988064,25.77969698,6.790258,5.07737107,2.605812349,3.796571055,1.7,3962.5
cdcr.us,Andropogon_gerardii,C4,grass,2,19,6.337500023,740,-0.853471586,-1.185753888,P,6.404,2.002020395,28.25,900,30,0.46752,0.01499,0.00361,2330.882353,0.000200576,6.43E-06,1.55E-06,200.5764038,6.431041009,1.548769716,14.16249991,2.535949725,1.244495768,32.95456766,4.108497,5.740606907,2.026942772,8.021076238,1.7,3962.5
konz.us,Andropogon_gerardii,C4,grass,3,28,12.07500006,889,0.33637692,-0.021214053,NP,9.719,2.372017868,26.25,1075,32.78719262,0.43684,0.0139,,928.5714286,0.000470443,1.50E-05,,470.4430769,14.96923077,,21.68969979,3.869009016,,10.93872295,2.19175,3.307374026,1.480456011,4.99086253,3.5,3250
konz.us,Andropogon_gerardii,C4,grass,1,7,12.07500006,889,0.33637692,-0.021214053,P,9.719,2.372017868,26.25,1075,32.78719262,0.45797,0.00968,,928.5714286,0.000493198,1.04E-05,,493.1984615,10.42461538,,22.20807199,3.228717297,,13.56516587,6.402766,3.68309189,2.530368748,2.118641517,3.5,3250
konz.us,Andropogon_gerardii,C4,grass,3,21,12.07500006,889,0.33637692,-0.021214053,C,9.719,2.372017868,26.25,1075,32.78719262,0.44375,0.00818,,928.5714286,0.000477885,8.81E-06,,477.8846154,8.809230769,,21.86057217,2.968034833,,20.17373142,4.185174,4.491517719,2.045769782,4.820284992,3.5,3250
konz.us,Andropogon_gerardii,C4,grass,2,19,12.07500006,889,0.33637692,-0.021214053,NP,9.719,2.372017868,26.25,1075,32.78719262,0.43684,0.0139,,928.5714286,0.000470443,1.50E-05,,470.4430769,14.96923077,,21.68969979,3.869009016,,21.57603896,3.325181,4.645001503,1.823507883,6.488681055,3.5,3250
konz.us,Andropogon_gerardii,C4,grass,2,18,12.07500006,889,0.33637692,-0.021214053,C,9.719,2.372017868,26.25,1075,32.78719262,0.44375,0.00818,,928.5714286,0.000477885,8.81E-06,,477.8846154,8.809230769,,21.86057217,2.968034833,,26.77740545,7.031127,5.174688923,2.651627236,3.80840873,3.5,3250
konz.us,Andropogon_gerardii,C4,grass,1,1,12.07500006,889,0.33637692,-0.021214053,NP,9.719,2.372017868,26.25,1075,32.78719262,0.43684,0.0139,,928.5714286,0.000470443,1.50E-05,,470.4430769,14.96923077,,21.68969979,3.869009016,,27.83983393,5.766276,5.276346646,2.401307144,4.828043946,3.5,3250
konz.us,Bouteloua_curtipendula,C4,grass,2,13,12.07500006,889,0.33637692,-0.021214053,P,1.407,0.878381159,14.125,1150,33.91164992,0.39747,0.01352,0.00279,2906.25,0.000136764,4.65E-06,0.00000096,136.763871,4.652043011,0.96,11.69460863,2.156859525,0.979795897,1.823826428,3.250758,1.35049118,1.802985857,0.561046509,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,3,28,12.07500006,889,0.33637692,-0.021214053,NP,1.407,0.878381159,14.125,1150,33.91164992,0.39383,0.01331,0.00182,2906.25,0.000135511,4.58E-06,6.26E-07,135.5113978,4.579784946,0.626236559,11.6409363,2.140043211,0.791351097,3.6212686,5.283176,1.902963111,2.298516043,0.685434027,2,5812.5
konz.us,Bouteloua_curtipendula,C4,grass,2,14,12.07500006,889,0.33637692,-0.021214053,N,1.407,0.878381159,14.125,1150,33.91164992,0.41186,0.01381,0.00074,2906.25,0.000141715,4.75E-06,2.55E-07,141.7152688,4.751827957,0.254623656,11.90442224,2.179868794,0.504602473,4.938657071,0.806389,2.22230895,0.897991648,6.124410267,2,5812.5
